0.0793651,0.238095,0.0714286,-0.0793651,0.238095,-0.0714286,
0.238095,0.914286,0.314286,-0.238095,0.514286,-0.114286,
0.0714286,0.314286,0.514286,-0.0714286,0.114286,0.0857143,
-0.0793651,-0.238095,-0.0714286,0.0793651,-0.238095,0.0714286,
0.238095,0.514286,0.114286,-0.238095,0.914286,-0.314286,
-0.0714286,-0.114286,0.0857143,0.0714286,-0.314286,0.514286,
